time,gFx,gFy,gFz,TgF
10.249288313,0.2105,0.2579,1.4458,1.484
10.25158149,0.2083,0.2586,1.4397,1.478
10.253163938,0.2049,0.2601,1.4351,1.473
10.255293105,0.2017,0.2616,1.4304,1.468
10.257339824,0.1997,0.2620,1.4282,1.466
10.259392741,0.1958,0.2616,1.4231,1.460
10.261295137,0.1931,0.2601,1.4185,1.455
10.263030241,0.1877,0.2586,1.4143,1.450
10.265363366,0.1845,0.2569,1.4080,1.443
10.267216127,0.1797,0.2552,1.4035,1.438
10.269257794,0.1753,0.2520,1.4013,1.435
10.272041023,0.1687,0.2491,1.3965,1.428
10.273120138,0.1618,0.2454,1.3894,1.420
10.27551368,0.1552,0.2422,1.3808,1.410
10.277230451,0.1481,0.2359,1.3703,1.398
10.279427534,0.1398,0.2295,1.3552,1.382
10.28126441,0.1335,0.2202,1.3405,1.365
10.283486129,0.1303,0.2124,1.3175,1.341
10.28520717,0.1256,0.2051,1.2972,1.319
10.287818629,0.1217,0.1987,1.2733,1.294
10.303421339,0.1181,0.1919,1.2491,1.269
10.304936443,0.1122,0.1843,1.2256,1.244
10.306045297,0.1085,0.1792,1.2002,1.218
10.306564204,0.1022,0.1728,1.1760,1.193
10.307305818,0.1000,0.1679,1.1510,1.168
10.30787785,0.0983,0.1648,1.1244,1.141
10.30834785,0.0973,0.1604,1.0985,1.114
10.308818319,0.0971,0.1552,1.0741,1.090
10.309288631,0.0975,0.1540,1.0503,1.066
10.309737694,0.0995,0.1516,1.0291,1.045
10.31021035,0.1014,0.1506,1.0078,1.024
10.311794673,0.1036,0.1491,0.9890,1.006
10.313348215,0.1051,0.1496,0.9724,0.989
10.316163007,0.1054,0.1521,0.9536,0.971
10.317519413,0.1088,0.1557,0.9401,0.959
10.319586028,0.1073,0.1596,0.9289,0.949
10.322368059,0.1093,0.1635,0.9161,0.937
10.323338216,0.1071,0.1709,0.9037,0.926
10.325321185,0.1036,0.1777,0.8907,0.914
10.32755655,0.1002,0.1838,0.8800,0.905
10.329453737,0.0951,0.1916,0.8712,0.897
10.3315528,0.0914,0.1990,0.8641,0.891
10.332942123,0.0865,0.2075,0.8609,0.890
10.335563113,0.0838,0.2178,0.8604,0.892
10.337126759,0.0794,0.2237,0.8607,0.893
10.339254103,0.0755,0.2300,0.8658,0.899
10.341557384,0.0694,0.2378,0.8687,0.903
10.343494312,0.0670,0.2447,0.8753,0.911
10.345003791,0.0665,0.2520,0.8831,0.921
10.347478427,0.0657,0.2566,0.8898,0.928
10.349173218,0.0643,0.2596,0.8959,0.935
10.35169301,0.0621,0.2630,0.9025,0.942
10.353710406,0.0618,0.2662,0.9110,0.951
10.356161917,0.0614,0.2699,0.9159,0.957
10.357834573,0.0626,0.2701,0.9252,0.966
10.360485407,0.0631,0.2704,0.9313,0.972
10.361867751,0.0633,0.2713,0.9381,0.979
10.363962387,0.0638,0.2694,0.9428,0.983
10.365939887,0.0655,0.2674,0.9460,0.985
10.367267387,0.0677,0.2618,0.9482,0.986
10.36993197,0.0679,0.2594,0.9526,0.990
10.37147546,0.0684,0.2547,0.9548,0.991
10.373812075,0.0689,0.2483,0.9528,0.987
10.375794523,0.0679,0.2413,0.9472,0.980
10.377291086,0.0643,0.2354,0.9347,0.966
10.379569055,0.0594,0.2283,0.9215,0.951
10.381697753,0.0538,0.2212,0.9034,0.932
10.383563951,0.0469,0.2144,0.8858,0.913
10.385674264,0.0394,0.2080,0.8641,0.890
10.387307493,0.0279,0.2007,0.8443,0.868
10.392570202,0.0176,0.1914,0.8213,0.843
10.396125619,0.0064,0.1850,0.7991,0.820
10.396927963,-0.0056,0.1779,0.7781,0.798
10.397840098,-0.0183,0.1726,0.7580,0.778
10.398379682,-0.0320,0.1655,0.7355,0.755
10.399236036,-0.0440,0.1599,0.7152,0.734
10.401362547,-0.0565,0.1557,0.6998,0.719
10.403332234,-0.0679,0.1506,0.6832,0.703
10.40624536,-0.0782,0.1469,0.6683,0.689
10.40789562,-0.0883,0.1442,0.6514,0.673
10.409845881,-0.0914,0.1420,0.6363,0.658
10.412145204,-0.0958,0.1388,0.6192,0.642
10.413137287,-0.0953,0.1364,0.6028,0.625
10.415467131,-0.0958,0.1378,0.5866,0.610
10.417304527,-0.0944,0.1369,0.5688,0.593
10.419549527,-0.0912,0.1371,0.5532,0.577
10.423088486,-0.0890,0.1369,0.5380,0.562
10.423976038,-0.0848,0.1391,0.5214,0.546
10.426157184,-0.0843,0.1371,0.5035,0.529
10.427595622,-0.0841,0.1374,0.4862,0.512
10.429564581,-0.0824,0.1418,0.4705,0.498
10.432894789,-0.0831,0.1413,0.4520,0.481
10.433271456,-0.0821,0.1447,0.4361,0.467
10.435032237,-0.0853,0.1445,0.4150,0.448
10.436839633,-0.0897,0.1474,0.3970,0.433
10.440113905,-0.0929,0.1518,0.3757,0.416
10.442024165,-0.0941,0.1557,0.3544,0.398
10.443512759,-0.0968,0.1591,0.3339,0.382
10.44483828,-0.1000,0.1633,0.3151,0.369
10.44729078,-0.1000,0.1687,0.2948,0.354
10.449323176,-0.0997,0.1733,0.2777,0.342
10.451243385,-0.0992,0.1801,0.2611,0.332
10.45372677,-0.0966,0.1845,0.2447,0.321
10.456817396,-0.0929,0.1889,0.2317,0.313
10.4578775,-0.0890,0.1965,0.2229,0.310
10.464650261,-0.0846,0.2009,0.2173,0.308
10.465258386,-0.0780,0.2058,0.2129,0.306
10.465620001,-0.0716,0.2112,0.2132,0.308
10.46598448,-0.0657,0.2149,0.2173,0.313
10.467649011,-0.0601,0.2207,0.2224,0.319
10.469694845,-0.0535,0.2249,0.2322,0.328
10.471612501,-0.0455,0.2278,0.2432,0.336
10.473603179,-0.0399,0.2315,0.2594,0.350
10.476773492,-0.0325,0.2344,0.2762,0.364
10.477604273,-0.0286,0.2383,0.2916,0.378
10.479568856,-0.0259,0.2378,0.3094,0.391
10.481366304,-0.0235,0.2388,0.3256,0.404
10.483294638,-0.0225,0.2388,0.3393,0.416
10.485250211,-0.0227,0.2364,0.3488,0.422
10.487647972,-0.0239,0.2342,0.3569,0.428
10.492763701,-0.0244,0.2327,0.3637,0.432
10.499634223,-0.0279,0.2305,0.3662,0.434
10.500843702,-0.0298,0.2283,0.3671,0.433
10.501345681,-0.0330,0.2239,0.3630,0.428
10.501790161,-0.0401,0.2224,0.3603,0.425
10.502208338,-0.0455,0.2200,0.3535,0.419
10.502609067,-0.0528,0.2176,0.3449,0.411
10.503959536,-0.0611,0.2154,0.3378,0.405
10.50599714,-0.0692,0.2136,0.3307,0.400
10.507066984,-0.0802,0.2097,0.3188,0.390
10.509065474,-0.0912,0.2063,0.3097,0.383
10.511540057,-0.1024,0.2034,0.3011,0.378
10.513152089,-0.1159,0.2012,0.2899,0.371
10.514934537,-0.1273,0.2007,0.2816,0.368
10.517736725,-0.1433,0.1953,0.2716,0.364
10.519654902,-0.1606,0.1946,0.2635,0.365
10.524726934,-0.1762,0.1926,0.2559,0.366
10.525868236,-0.1924,0.1907,0.2500,0.369
10.526269278,-0.2070,0.1902,0.2481,0.375
10.527919851,-0.2193,0.1870,0.2439,0.378
10.528914174,-0.2281,0.1877,0.2420,0.382
10.532312612,-0.2369,0.1894,0.2425,0.388
10.533503914,-0.2427,0.1904,0.2408,0.391
10.535738706,-0.2449,0.1943,0.2420,0.395
10.537515112,-0.2491,0.1958,0.2435,0.400
10.539723758,-0.2486,0.1975,0.2478,0.403
10.541721936,-0.2488,0.1982,0.2554,0.408
10.54347704,-0.2474,0.2024,0.2628,0.414
10.545329748,-0.2437,0.2029,0.2735,0.419
10.547340634,-0.2417,0.2070,0.2850,0.427
10.549191624,-0.2366,0.2102,0.2967,0.434
10.551100218,-0.2332,0.2144,0.3102,0.443
10.553332353,-0.2237,0.2156,0.3212,0.447
10.554970531,-0.2190,0.2190,0.3339,0.455
10.557362614,-0.2105,0.2224,0.3454,0.462
10.560173292,-0.2024,0.2251,0.3581,0.469
10.562034333,-0.1970,0.2295,0.3669,0.475
10.563964959,-0.1907,0.2334,0.3774,0.483
10.5654035,-0.1845,0.2364,0.3867,0.489
10.567920636,-0.1779,0.2376,0.3916,0.491
10.57003449,-0.1726,0.2439,0.3992,0.499
10.572111105,-0.1684,0.2442,0.4023,0.500
10.573845376,-0.1604,0.2464,0.4050,0.500
10.575306262,-0.1530,0.2498,0.4072,0.502
10.578579335,-0.1494,0.2522,0.4080,0.502
10.579273241,-0.1445,0.2544,0.4082,0.502
10.581472096,-0.1364,0.2566,0.4072,0.500
10.583232148,-0.1335,0.2599,0.4063,0.500
10.585445742,-0.1261,0.2630,0.4050,0.499
10.587183919,-0.1232,0.2660,0.4011,0.497
10.589811159,-0.1188,0.2689,0.3965,0.494
10.592925222,-0.1107,0.2735,0.3938,0.492
10.593709128,-0.1036,0.2782,0.3879,0.488
10.595827358,-0.0941,0.2838,0.3855,0.488
10.597070899,-0.0863,0.2865,0.3816,0.485
10.599323191,-0.0760,0.2931,0.3784,0.485
10.601439389,-0.0667,0.2967,0.3750,0.483
10.603571369,-0.0579,0.3002,0.3735,0.483
10.605527046,-0.0506,0.3048,0.3698,0.482
10.607989911,-0.0416,0.3082,0.3681,0.482
10.610025484,-0.0359,0.3112,0.3654,0.481
10.61114689,-0.0289,0.3134,0.3596,0.478
10.613221838,-0.0232,0.3170,0.3547,0.476
10.615703557,-0.0210,0.3185,0.3510,0.474
10.617212828,-0.0191,0.3210,0.3427,0.470
10.619105589,-0.0147,0.3236,0.3361,0.467
10.62110637,-0.0161,0.3256,0.3266,0.461
10.62614309,-0.0171,0.3254,0.3185,0.456
10.627510954,-0.0186,0.3271,0.3075,0.449
10.628025746,-0.0191,0.3256,0.2958,0.440
10.633472465,-0.0230,0.3256,0.2843,0.433
10.634758143,-0.0225,0.3261,0.2723,0.425
10.635286059,-0.0242,0.3261,0.2559,0.415
10.63569533,-0.0244,0.3254,0.2432,0.407
10.637380955,-0.0276,0.3246,0.2310,0.399
10.639530279,-0.0335,0.3227,0.2183,0.391
10.641242466,-0.0372,0.3241,0.2056,0.386
10.643848092,-0.0457,0.3212,0.1960,0.379
10.64562731,-0.0530,0.3227,0.1836,0.375
10.647348404,-0.0599,0.3222,0.1709,0.370
10.649265748,-0.0665,0.3227,0.1591,0.366
10.651929915,-0.0748,0.3197,0.1450,0.359
10.65305252,-0.0738,0.3143,0.1300,0.348
10.654985593,-0.0765,0.3114,0.1159,0.341
10.658324603,-0.0833,0.3104,0.1012,0.337
10.660405593,-0.0936,0.3131,0.0892,0.339
10.661868145,-0.1056,0.3168,0.0767,0.343
10.664248094,-0.1178,0.3190,0.0665,0.347
10.664824239,-0.1298,0.3249,0.0545,0.354
10.667771167,-0.1413,0.3320,0.0452,0.364
10.669522782,-0.1518,0.3383,0.0362,0.373
10.670990698,-0.1616,0.3447,0.0244,0.381
10.673752938,-0.1721,0.3535,0.0176,0.394
10.676100022,-0.1787,0.3613,0.0127,0.403
10.677827574,-0.1870,0.3686,0.0081,0.413
10.679720856,-0.1916,0.3740,0.0068,0.420
10.68142622,-0.1955,0.3813,0.0034,0.429
10.683271793,-0.1963,0.3884,0.0032,0.435
10.685252783,-0.1970,0.3967,0.0027,0.443
10.687380023,-0.1960,0.4021,0.0039,0.447
10.689854138,-0.1938,0.4063,0.0044,0.450
10.691795336,-0.1902,0.4116,0.0068,0.453
10.693873044,-0.1831,0.4148,0.0142,0.454
10.69531143,-0.1787,0.4163,0.0183,0.453
10.69755393,-0.1721,0.4207,0.0249,0.455
10.699242003,-0.1613,0.4214,0.0303,0.452
10.701192212,-0.1503,0.4219,0.0406,0.450
10.703251222,-0.1400,0.4241,0.0501,0.449
10.70533591,-0.1278,0.4209,0.0557,0.443
10.708283098,-0.1168,0.4214,0.0631,0.442
10.709524036,-0.1056,0.4190,0.0714,0.438
10.71198315,-0.0939,0.4175,0.0777,0.435
10.713248411,-0.0848,0.4170,0.0890,0.435
10.714639557,-0.0760,0.4153,0.0975,0.433
10.717327161,-0.0689,0.4128,0.1088,0.432
10.719176172,-0.0582,0.4128,0.1200,0.434
10.721335703,-0.0494,0.4121,0.1344,0.436
10.726758464,-0.0438,0.4128,0.1503,0.442
10.72808935,-0.0359,0.4124,0.1640,0.445
10.72861711,-0.0291,0.4136,0.1804,0.452
10.728986381,-0.0237,0.4177,0.1970,0.462
10.734356121,-0.0164,0.4165,0.2146,0.469
10.735402059,-0.0100,0.4207,0.2334,0.481
10.735825288,-0.0020,0.4221,0.2564,0.494
10.73725284,0.0046,0.4214,0.2770,0.504
10.739864039,0.0100,0.4209,0.2963,0.515
10.741548205,0.0147,0.4194,0.3166,0.526
10.743094768,0.0198,0.4158,0.3378,0.536
10.745558831,0.0254,0.4121,0.3591,0.547
10.747827581,0.0323,0.4082,0.3786,0.558
10.749269769,0.0372,0.4023,0.3982,0.567
10.751298883,0.0457,0.3950,0.4204,0.579
10.753694405,0.0526,0.3913,0.4405,0.592
10.755111853,0.0604,0.3830,0.4593,0.601
10.757291332,0.0709,0.3779,0.4774,0.613
10.75907279,0.0785,0.3733,0.4943,0.624
10.761385655,0.0855,0.3715,0.5072,0.635
10.764478468,0.0907,0.3659,0.5211,0.643
10.766148833,0.0966,0.3622,0.5355,0.654
10.766902687,0.0956,0.3591,0.5480,0.662
10.768895031,0.0949,0.3556,0.5590,0.669
10.770934302,0.0895,0.3554,0.5686,0.676
10.774011646,0.0831,0.3517,0.5798,0.683
10.775489146,0.0755,0.3491,0.5857,0.686
10.777836022,0.0692,0.3464,0.5888,0.687
10.77926998,0.0616,0.3439,0.5898,0.686
10.78115972,0.0570,0.3417,0.5876,0.682
10.783077168,0.0521,0.3376,0.5793,0.673
10.785129668,0.0474,0.3354,0.5683,0.662
10.787174981,0.0413,0.3302,0.5483,0.641
10.789880033,0.0303,0.3236,0.5280,0.620
10.791034721,0.0161,0.3175,0.5011,0.593
10.796092378,-0.0010,0.3126,0.4747,0.568
10.796911284,-0.0215,0.3077,0.4466,0.543
10.797873107,-0.0406,0.3031,0.4219,0.521
10.799501701,-0.0621,0.2992,0.3972,0.501
10.801886493,-0.0838,0.2953,0.3772,0.486
10.804376545,-0.1051,0.2943,0.3569,0.474
10.805592378,-0.1225,0.2906,0.3410,0.464
10.807844045,-0.1357,0.2875,0.3280,0.457
10.8092704,-0.1472,0.2813,0.3168,0.449
10.811135504,-0.1538,0.2757,0.3080,0.441
10.813507744,-0.1604,0.2706,0.3026,0.436
10.815657692,-0.1606,0.2642,0.2972,0.429
10.81777139,-0.1616,0.2569,0.2960,0.424
10.819448526,-0.1611,0.2493,0.2980,0.421
10.82770186,-0.1596,0.2439,0.3028,0.420
10.828933422,-0.1567,0.2359,0.3075,0.418
10.829464308,-0.1540,0.2303,0.3109,0.416
10.829856131,-0.1503,0.2244,0.3183,0.417
10.830239829,-0.1457,0.2183,0.3251,0.418
10.835209413,-0.1398,0.2102,0.3339,0.419
10.836032902,-0.1344,0.2058,0.3425,0.422
10.836497277,-0.1247,0.1990,0.3535,0.424
10.837759257,-0.1137,0.1941,0.3649,0.429
10.842372851,-0.1044,0.1892,0.3799,0.437
10.843247278,-0.0968,0.1863,0.3962,0.448
10.843617486,-0.0900,0.1804,0.4172,0.463
10.844930351,-0.0841,0.1772,0.4388,0.481
10.847356133,-0.0797,0.1775,0.4625,0.502
10.849377122,-0.0772,0.1762,0.4901,0.527
10.851225821,-0.0714,0.1782,0.5148,0.549
10.853358685,-0.0692,0.1784,0.5429,0.576
10.855492123,-0.0714,0.1826,0.5715,0.604
10.858384727,-0.0726,0.1853,0.5969,0.629
10.859856342,-0.0763,0.1872,0.6216,0.654
10.861274259,-0.0841,0.1921,0.6470,0.680
10.864879051,-0.0946,0.1963,0.6737,0.708
10.865288061,-0.1044,0.1999,0.7018,0.737
10.869288531,-0.1183,0.2053,0.7277,0.765
10.869939052,-0.1305,0.2107,0.7536,0.793
10.871648739,-0.1435,0.2146,0.7778,0.820
10.874596031,-0.1533,0.2183,0.8052,0.848
10.876729417,-0.1657,0.2234,0.8298,0.875
10.877980511,-0.1775,0.2259,0.8548,0.902
10.88039223,-0.1863,0.2298,0.8848,0.933
10.881982021,-0.1916,0.2312,0.9105,0.959
10.883720199,-0.1960,0.2329,0.9323,0.981
10.885758064,-0.1972,0.2322,0.9575,1.005
10.887755824,-0.1936,0.2332,0.9782,1.024
10.891340512,-0.1853,0.2361,0.9966,1.041
10.892155408,-0.1762,0.2344,1.0103,1.052
10.8936402,-0.1640,0.2364,1.0247,1.064
10.896076398,-0.1474,0.2366,1.0342,1.071
10.897608586,-0.1313,0.2386,1.0384,1.073
10.899201242,-0.1142,0.2415,1.0364,1.070
10.901338951,-0.0956,0.2415,1.0293,1.062
10.903125409,-0.0777,0.2422,1.0161,1.047
10.904738013,-0.0645,0.2456,0.9983,1.030
10.907825097,-0.0528,0.2427,0.9787,1.010
10.909196868,-0.0450,0.2444,0.9592,0.991
10.911023795,-0.0386,0.2427,0.9396,0.971
10.913208795,-0.0367,0.2425,0.9274,0.959
10.91553765,-0.0381,0.2422,0.9179,0.950
10.920098588,-0.0423,0.2439,0.9120,0.945
10.920489525,-0.0489,0.2466,0.9130,0.947
10.921212077,-0.0592,0.2522,0.9171,0.953
10.924476244,-0.0667,0.2584,0.9262,0.964
10.925117442,-0.0770,0.2667,0.9398,0.980
10.927251141,-0.0880,0.2779,0.9582,1.002
10.929833589,-0.0971,0.2926,0.9797,1.027
10.931042912,-0.1010,0.3077,1.0051,1.056
10.933468225,-0.1056,0.3244,1.0345,1.089
10.935038693,-0.1117,0.3437,1.0670,1.127
10.937724735,-0.1139,0.3654,1.1000,1.165
10.939811194,-0.1137,0.3862,1.1347,1.204
10.944805569,-0.1056,0.4099,1.1686,1.243
10.945831715,-0.0934,0.4356,1.2041,1.284
10.946546247,-0.0777,0.4581,1.2381,1.322
10.950864737,-0.0614,0.4852,1.2728,1.363
10.951730883,-0.0386,0.5114,1.3112,1.408
10.95219807,-0.0171,0.5353,1.3500,1.452
10.954304737,0.0090,0.5625,1.3864,1.496
10.956370831,0.0384,0.5827,1.4229,1.538
10.957779164,0.0687,0.6026,1.4561,1.577
10.961522238,0.0973,0.6206,1.4901,1.617
10.962637967,0.1244,0.6372,1.5243,1.657
10.963383384,0.1511,0.6509,1.5546,1.692
10.964894686,0.1792,0.6612,1.5842,1.726
10.967255259,0.2034,0.6710,1.6138,1.759
10.969389791,0.2312,0.6805,1.6436,1.794
10.97124901,0.2562,0.6861,1.6761,1.829
10.974923437,0.2787,0.6930,1.7076,1.864
10.97604776,0.3036,0.6981,1.7389,1.898
10.979184479,0.3276,0.7015,1.7727,1.934
10.979678177,0.3554,0.7030,1.8069,1.971
10.982003229,0.3818,0.7042,1.8430,2.010
10.98310125,0.4063,0.7037,1.8812,2.049
10.986471042,0.4282,0.7062,1.9196,2.090
10.989779376,0.4454,0.7047,1.9609,2.131
10.990309636,0.4573,0.7081,2.0044,2.174
10.992937397,0.4656,0.7101,2.0484,2.217
10.994039481,0.4686,0.7096,2.0939,2.260
10.995620158,0.4683,0.7118,2.1386,2.302
10.997656096,0.4652,0.7140,2.1850,2.345
10.999437137,0.4591,0.7125,2.2324,2.388
11.001858179,0.4498,0.7123,2.2762,2.427
11.003740471,0.4393,0.7120,2.3177,2.464
11.005651409,0.4292,0.7076,2.3566,2.498
11.008080732,0.4180,0.7035,2.3860,2.522
11.010144378,0.4050,0.6944,2.4114,2.542
11.013073701,0.3933,0.6849,2.4336,2.559
11.015007972,0.3833,0.6737,2.4473,2.567
11.015662451,0.3826,0.6654,2.4551,2.572
11.017854431,0.3755,0.6526,2.4588,2.571
11.019567921,0.3972,0.6492,2.4554,2.571
11.021015681,0.4204,0.6429,2.4541,2.572
11.023363025,0.4199,0.6331,2.4588,2.573
11.025400369,0.4114,0.6216,2.4617,2.572
11.028238963,0.3953,0.6087,2.4659,2.570
11.029275786,0.3725,0.5935,2.4705,2.568
11.032244693,0.3429,0.5805,2.4703,2.561
11.033453495,0.3087,0.5664,2.4664,2.549
11.035033547,0.2672,0.5512,2.4583,2.533
11.03733761,0.2273,0.5334,2.4522,2.520
11.038884485,0.1841,0.5136,2.4449,2.505
11.045061986,0.1405,0.4908,2.4321,2.485
11.046230059,0.0985,0.4649,2.4180,2.464
11.046718861,0.0560,0.4393,2.4016,2.442
11.047235944,0.0132,0.4102,2.3769,2.412
11.053053861,-0.0237,0.3821,2.3510,2.382
11.05444933,-0.0621,0.3535,2.3248,2.352
11.055316049,-0.0934,0.3256,2.2940,2.319
11.055988705,-0.1251,0.2977,2.2635,2.286
11.062990217,-0.1540,0.2716,2.2307,2.252
11.064262092,-0.1792,0.2461,2.1980,2.219
11.064965269,-0.2056,0.2263,2.1608,2.182
11.065553706,-0.2317,0.2080,2.1249,2.148
11.066077196,-0.2557,0.1880,2.0858,2.110
11.067538498,-0.2787,0.1733,2.0428,2.069
11.069342092,-0.3011,0.1584,2.0007,2.029
11.070643655,-0.3232,0.1450,1.9508,1.983
11.072672874,-0.3405,0.1332,1.9020,1.937
11.075884749,-0.3544,0.1242,1.8494,1.887
11.07688501,-0.3632,0.1151,1.7954,1.835
11.07974376,-0.3693,0.1068,1.7426,1.784
11.082116677,-0.3755,0.1027,1.6878,1.732
11.083936781,-0.3745,0.0980,1.6358,1.681
11.086283813,-0.3706,0.0951,1.5820,1.628
11.08773699,-0.3664,0.0929,1.5294,1.575
11.089448605,-0.3593,0.0946,1.4764,1.522
11.091610115,-0.3495,0.0961,1.4234,1.469
11.094177824,-0.3381,0.0961,1.3745,1.419
11.094806834,-0.3219,0.1010,1.3261,1.368
11.097363241,-0.3114,0.1068,1.2806,1.322
11.099642824,-0.2948,0.1122,1.2395,1.279
11.101169856,-0.2823,0.1222,1.1951,1.234
11.103401731,-0.2738,0.1322,1.1537,1.193
11.105130846,-0.2686,0.1425,1.1132,1.154
11.106799856,-0.2677,0.1525,1.0750,1.118
11.110014961,-0.2706,0.1613,1.0384,1.085
11.111817096,-0.2784,0.1711,1.0059,1.058
11.113979076,-0.2872,0.1797,0.9792,1.036
11.115547878,-0.2985,0.1870,0.9572,1.020
11.119139181,-0.3116,0.1928,0.9384,1.007
11.119513087,-0.3229,0.2004,0.9281,1.003
11.121796264,-0.3381,0.2061,0.9276,1.009
11.123555587,-0.3486,0.2066,0.9364,1.020
11.125620379,-0.3605,0.2095,0.9518,1.039
11.127059702,-0.3723,0.2100,0.9738,1.063
11.129811317,-0.3916,0.2100,0.9970,1.092
11.131413869,-0.4121,0.2136,1.0239,1.124
11.133673922,-0.4356,0.2144,1.0564,1.163
11.135720536,-0.4544,0.2161,1.0782,1.190
11.138080276,-0.4627,0.2178,1.0855,1.200
11.140242672,-0.4669,0.2173,1.1014,1.216
11.142350537,-0.4678,0.2154,1.1146,1.228
11.143576318,-0.4529,0.2124,1.1215,1.228
11.14520486,-0.4336,0.2044,1.1415,1.238
11.147193923,-0.4141,0.1909,1.1464,1.234
11.149044236,-0.4045,0.1613,1.1396,1.220
11.151271996,-0.4109,0.1185,1.1308,1.209
11.153267517,-0.4292,0.0638,1.1136,1.195
11.155406372,-0.4473,0.0203,1.0992,1.187
11.161263976,-0.4456,0.0071,1.0995,1.186
11.162600747,-0.4324,0.0061,1.0960,1.178
11.163295591,-0.4106,0.0134,1.0946,1.169
11.163684966,-0.3796,0.0261,1.0929,1.157
11.16712705,-0.3417,0.0440,1.0743,1.128
11.168088821,-0.3146,0.0596,1.0660,1.113
11.169419029,-0.2970,0.0833,1.0614,1.105
11.172531009,-0.2701,0.1085,1.0702,1.109
11.17319679,-0.2437,0.1317,1.0787,1.114
11.177562103,-0.2129,0.1594,1.0941,1.126
11.17840377,-0.1841,0.1863,1.1171,1.147
11.179493822,-0.1503,0.2117,1.1383,1.168
11.181895437,-0.1159,0.2354,1.1564,1.186
11.183934968,-0.0821,0.2579,1.1743,1.205
11.184453354,-0.0513,0.2804,1.1892,1.223
11.187381323,-0.0225,0.2994,1.2024,1.239
11.189159135,0.0054,0.3183,1.2134,1.254
11.191640334,0.0191,0.3302,1.2122,1.256
11.193254761,0.0283,0.3442,1.2161,1.264
11.195288042,0.0440,0.3510,1.2153,1.266
11.197773043,0.0966,0.3686,1.2038,1.263
11.199101689,0.1613,0.3938,1.1904,1.264
11.201392782,0.2014,0.4124,1.1730,1.260
11.203310074,0.2100,0.4170,1.1447,1.236
11.205178147,0.1953,0.4065,1.1186,1.206
11.208099919,0.1799,0.3909,1.0753,1.158
11.209071846,0.1662,0.3767,1.0264,1.106
11.211020752,0.1494,0.3561,0.9768,1.050
11.212862054,0.1357,0.3298,0.9257,0.992
11.215106534,0.1232,0.3050,0.8729,0.933
11.216942628,0.1120,0.2730,0.8281,0.879
11.219079399,0.1039,0.2435,0.7888,0.832
11.220919712,0.1039,0.2095,0.7514,0.787
11.223636795,0.0905,0.1819,0.7294,0.757
11.22589315,0.0753,0.1572,0.7157,0.737
11.226879139,0.0631,0.1322,0.7101,0.725
11.228976171,0.0526,0.1122,0.7049,0.716
11.230887942,0.0482,0.0958,0.7018,0.710
11.232847109,0.0521,0.0868,0.6937,0.701
11.2349269,0.0631,0.0829,0.6844,0.692
11.237014713,0.0782,0.0846,0.6747,0.684
11.239560859,0.0983,0.0941,0.6578,0.672
11.241240964,0.1200,0.1068,0.6441,0.664
11.24396388,0.1408,0.1286,0.6338,0.662
11.245161745,0.1643,0.1506,0.6209,0.660
11.24819435,0.1867,0.1760,0.6074,0.659
11.249819141,0.1980,0.2027,0.5918,0.656
11.250822006,0.2063,0.2259,0.5803,0.656
11.252778048,0.2027,0.2481,0.5749,0.658
11.254602996,0.1909,0.2711,0.5725,0.662
11.258566174,0.1750,0.2909,0.5710,0.664
11.259804038,0.1535,0.3114,0.5678,0.666
11.260679403,0.1286,0.3232,0.5673,0.665
11.26363232,0.1012,0.3315,0.5637,0.662
11.264977789,0.0701,0.3403,0.5607,0.660
11.267692737,0.0369,0.3459,0.5546,0.655
11.269196175,0.0059,0.3515,0.5466,0.650
11.271359039,-0.0279,0.3547,0.5375,0.645
11.273781852,-0.0609,0.3581,0.5285,0.641
11.278549405,-0.0946,0.3610,0.5206,0.641
11.279789874,-0.1254,0.3632,0.5177,0.645
11.280548832,-0.1501,0.3640,0.5194,0.652
11.281769978,-0.1770,0.3649,0.5233,0.662
11.282669614,-0.2007,0.3630,0.5368,0.678
11.286133728,-0.2200,0.3600,0.5559,0.698
11.287744197,-0.2454,0.3561,0.5874,0.729
11.289186437,-0.2689,0.3500,0.6248,0.765
11.295735813,-0.2897,0.3425,0.6700,0.806
11.297485865,-0.3151,0.3322,0.7201,0.853
11.298014667,-0.3327,0.3217,0.7829,0.909
11.298659823,-0.3571,0.3090,0.8453,0.968
11.299337219,-0.3764,0.2933,0.9015,1.020
11.301068157,-0.3943,0.2789,0.9484,1.064
11.30393498,-0.4041,0.2640,0.9836,1.096
11.306079355,-0.4207,0.2500,1.0130,1.125
11.308995449,-0.4349,0.2373,1.0354,1.148
11.310131387,-0.4463,0.2285,1.0518,1.165
11.310946283,-0.4490,0.2198,1.0586,1.171
11.313991804,-0.4488,0.2129,1.0618,1.172
11.31483045,-0.4471,0.2068,1.0586,1.168
11.318076961,-0.4446,0.1982,1.0557,1.163
11.320160711,-0.4380,0.1904,1.0508,1.154
11.32148644,-0.4307,0.1816,1.0398,1.140
11.323045972,-0.4243,0.1728,1.0259,1.124
11.332760191,-0.4160,0.1665,1.0095,1.105
11.333817171,-0.4070,0.1572,0.9892,1.081
11.334315764,-0.3984,0.1530,0.9650,1.055
11.334646181,-0.3889,0.1450,0.9447,1.032
11.335937275,-0.3794,0.1383,0.9296,1.014
11.336326806,-0.3720,0.1337,0.9208,1.002
11.337540765,-0.3688,0.1357,0.9210,1.001
